Patch,PSNR,SSIM,RMSE,SAM
402,4.472760454480093,0.02540191,0.597533106803894,1.067497968673706
403,5.814270095986669,0.05011115,0.5120195150375366,0.9496688842773438
404,3.988167923685774,-0.05288072,0.6318174600601196,1.4754538536071777
405,4.2590881279683686,0.063094735,0.6124146580696106,1.1475982666015625
406,6.177703539603428,0.00031115487,0.49103766679763794,1.5707968473434448
407,6.177703539603428,0.00031115487,0.49103766679763794,1.5707968473434448
408,6.177703539603428,0.00031115487,0.49103766679763794,1.5707968473434448
409,6.177703539603428,0.00031115487,0.49103766679763794,1.5707968473434448
410,6.384744409356933,0.09376829,0.47947150468826294,0.9985321164131165
411,5.057798639971819,-0.0018371692,0.5586117506027222,1.141391634941101
412,4.915652601095903,-0.03293697,0.5678287148475647,1.277965784072876
413,6.703480942816022,0.122383416,0.4621957540512085,0.6963224411010742
414,5.385155184749465,-0.028908985,0.5379503965377808,1.6367473602294922
415,14.003271360091896,0.60827225,0.19945108890533447,0.23702168464660645
416,13.905889837358371,0.5914276,0.20169982314109802,0.2429438829421997
417,13.910881664310846,0.5895738,0.20158393681049347,0.2539774179458618
418,14.016372728085159,0.599636,0.19915048778057098,0.23251304030418396
419,14.049167162878351,0.6080244,0.19839999079704285,0.23115268349647522
420,14.712134629640076,0.61536455,0.1838202178478241,0.2101992964744568
421,14.60187610923173,0.6126327,0.18616850674152374,0.21974670886993408
422,13.754687904332476,0.5742807,0.20524169504642487,0.4479270577430725
423,13.366191637530445,0.6631184,0.21462999284267426,0.33981287479400635
424,12.677514395998443,0.6003118,0.23234015703201294,0.38979166746139526
425,5.868691059686471,0.0985881,0.5088214874267578,1.0161457061767578
426,5.325733936815894,0.06735312,0.5416432023048401,0.798669695854187
427,3.37212481748854,-0.08712416,0.6782561540603638,1.6458559036254883
428,4.410428307494665,0.00830539,0.6018365621566772,1.1827657222747803
429,5.933702744159303,0.02877576,0.5050272941589355,1.4668010473251343
430,6.177703539603428,0.00031115487,0.49103766679763794,1.5707968473434448
431,6.177703539603428,0.00031115487,0.49103766679763794,1.5707968473434448
432,6.177703539603428,0.00031115487,0.49103766679763794,1.5707968473434448
433,6.1713167695575155,0.00016097038,0.4913988709449768,1.5700609683990479
434,5.551730328291537,0.043801043,0.5277320742607117,1.1046390533447266
435,6.160368945568292,-0.004654015,0.4920186400413513,1.1033780574798584
436,6.267354919816243,0.025154844,0.4859955310821533,1.0181604623794556
437,0.9310290236108881,-0.3517748,0.8983561992645264,2.4748573303222656
438,9.305752922503824,0.21200158,0.34254083037376404,0.6770675182342529
439,12.339356647660411,0.57666117,0.24156397581100464,0.302263081073761
440,14.420819429159714,0.6156469,0.1900898963212967,0.23247015476226807
441,14.333993175110688,0.6070848,0.191999614238739,0.23830096423625946
442,13.846838091426324,0.59009194,0.20307576656341553,0.2382502257823944
443,13.74706915203642,0.5897979,0.2054218053817749,0.24263952672481537
444,14.00847216922971,0.5944606,0.19933171570301056,0.2300417125225067
445,13.45951594723621,0.6643415,0.21233628690242767,0.3800663352012634
446,13.086845341168,0.6185442,0.22164489328861237,0.39810317754745483
447,12.709811654562525,0.6014232,0.23147782683372498,0.3873901069164276
448,6.222806259826931,-0.016997615,0.48849451541900635,1.4835947751998901
449,3.4914032717360612,-0.122321606,0.6690057516098022,1.8508862257003784
450,4.803676091551318,0.036099643,0.5751964449882507,0.961065411567688
451,4.304010434099243,0.022991879,0.6092555522918701,1.1026496887207031
452,7.801994845783789,0.19436097,0.40728673338890076,0.593716025352478
453,6.177703539603428,0.00031115487,0.49103766679763794,1.5707968473434448
454,6.177703539603428,0.00031115487,0.49103766679763794,1.5707968473434448
455,6.177703539603428,0.00031115487,0.49103766679763794,1.5707968473434448
456,6.177703539603428,0.00031115487,0.49103766679763794,1.5707968473434448
457,5.007306179390849,0.05810445,0.5618684887886047,1.3635419607162476
458,4.464273645398347,-0.26680532,0.5981172323226929,2.1026363372802734
459,5.391520242051748,-0.043324303,0.5375563502311707,1.3750821352005005
460,4.4590046145466165,-0.106061466,0.5984801650047302,1.5228687524795532
461,3.909912358031563,-0.08859757,0.6375355124473572,1.6829476356506348
462,2.804916529734651,-0.12448106,0.7240260243415833,2.0243310928344727
463,9.109815884273868,0.15202866,0.35035571455955505,0.7438351511955261
464,10.994476281015933,0.3331872,0.2820175886154175,0.5846534967422485
465,11.34095035225833,0.50532323,0.2709895074367523,0.456169456243515
466,13.194868020193773,0.6429687,0.2189054638147354,0.34457921981811523
467,13.403739596300673,0.6449427,0.2137041836977005,0.393955260515213
468,13.421135297462364,0.5965093,0.21327662467956543,0.2485828697681427
469,13.830500071099694,0.5985419,0.20345810055732727,0.4427844285964966
470,11.134113132408725,0.4536644,0.2775200307369232,0.5852164030075073
471,8.409986065957044,0.17348109,0.3797525465488434,0.9601101279258728
472,3.4868045943654344,-0.14918952,0.6693600416183472,1.958096981048584
473,4.230624986804805,-0.045444787,0.6144248247146606,1.478562355041504
474,5.302466623677697,0.053743977,0.543096125125885,0.9064624905586243
475,5.184084519980682,0.07265764,0.5505487322807312,0.8260663747787476
476,4.400423599279385,0.069551356,0.6025301814079285,1.0693265199661255
477,6.177703539603428,0.00031115487,0.49103766679763794,1.5707968473434448
478,6.177703539603428,0.00031115487,0.49103766679763794,1.5707968473434448
479,6.177703539603428,0.00031115487,0.49103766679763794,1.5707968473434448
480,6.177703539603428,0.00031115487,0.49103766679763794,1.5707968473434448
481,7.284434379861997,0.08729511,0.4322930872440338,1.1451630592346191
482,6.642040676777722,0.09886267,0.46547672152519226,0.7970370054244995
483,5.04549439163688,-0.051252794,0.559403657913208,1.3540778160095215
484,6.023221723198821,-0.02947393,0.4998491108417511,1.2122174501419067
485,5.291829248876699,-0.03323671,0.5437616109848022,1.406275749206543
486,5.7220596403237955,0.057277393,0.5174841284751892,1.1014368534088135
487,4.8354322477525855,-0.09085151,0.5730973482131958,1.7155838012695312
488,7.882611939369502,0.10629257,0.4035240411758423,0.8807597160339355
489,5.121691318551626,0.004782478,0.5545177459716797,1.488231897354126
490,5.994097332219727,0.009637882,0.5015279650688171,1.4565321207046509
491,4.972581049884194,-0.05592685,0.564119279384613,1.7656151056289673
492,9.37160868808557,0.4157188,0.33995354175567627,0.5636576414108276
493,6.8258103935996015,0.12490972,0.45573195815086365,1.1962944269180298
494,5.8326210879007725,0.011302213,0.5109388828277588,1.3422751426696777
495,5.278551111072386,0.014223859,0.5445935130119324,1.2435345649719238
496,4.926562669536362,-0.014230013,0.5671159625053406,1.4604696035385132
497,5.283139859978222,0.019871749,0.5443058609962463,1.082690954208374
498,4.983038904628208,0.07538996,0.5634405016899109,0.6745284199714661
499,5.490168360873389,0.09833685,0.5314856767654419,0.5748154520988464
500,5.950039348747432,0.07111714,0.5040783286094666,1.2440773248672485
501,6.177703539603428,0.00031115487,0.49103766679763794,1.5707968473434448
502,6.177703539603428,0.00031115487,0.49103766679763794,1.5707968473434448
503,6.177703539603428,0.00031115487,0.49103766679763794,1.5707968473434448
504,6.177703539603428,0.00031115487,0.49103766679763794,1.5707968473434448
505,6.214500150770098,0.0954873,0.4889618754386902,0.9360368251800537
506,6.991737887064446,0.09231701,0.4471086859703064,0.8521971702575684
507,7.5872472217962255,0.08800269,0.4174818992614746,0.8404393196105957
508,6.596585933542029,0.070641786,0.4679190516471863,0.8736468553543091
509,5.960009286045716,0.053300124,0.5035001039505005,0.9543085694313049
510,5.385973402663492,0.015963888,0.5378997325897217,1.2029231786727905
511,4.930652148141165,-0.10939583,0.5668489933013916,1.6562743186950684
512,3.3148780184131548,-0.13749313,0.6827411651611328,1.7751226425170898
513,2.5026047879754376,-0.12941767,0.7496693730354309,1.9570668935775757
514,3.233545793764276,-0.09321944,0.6891642212867737,1.8891844749450684
515,4.083771108263386,-0.008756478,0.624901294708252,1.6260242462158203
516,4.233930981083655,-0.1647458,0.6141909956932068,2.198535442352295
517,2.9672446638104146,-0.19849598,0.7106205821037292,2.156442165374756
518,6.339500298313894,0.05386421,0.4819755256175995,1.0351128578186035
519,5.699397666008423,0.017960453,0.5188360214233398,1.1592752933502197
520,5.348229355919171,-0.03710412,0.5402421951293945,1.4140307903289795
521,5.863828419238133,0.07446245,0.509106457233429,0.8852562308311462
522,5.909100361344585,0.098899625,0.5064597725868225,0.5397562384605408
523,5.92921003498331,0.11083841,0.5052886009216309,0.5579620003700256
524,6.182022520773928,0.006676581,0.4907935559749603,1.5399448871612549
525,6.177703539603428,0.00031115487,0.49103766679763794,1.5707968473434448
526,6.177703539603428,0.00031115487,0.49103766679763794,1.5707968473434448
527,6.177703539603428,0.00031115487,0.49103766679763794,1.5707968473434448
528,6.177703539603428,0.00031115487,0.49103766679763794,1.5707968473434448
